entry run subrun event num_rank0_electrons electron1_theta_deg electron1_phi_deg electron2_theta_deg electron2_phi_deg
4062 1430 0 7048 2 113.708 -73.5065 66.2922 106.494
4065 1430 0 7053 2 102.353 -171.155 77.6472 8.84517
4066 1430 0 7054 2 74.7189 157.253 105.281 -22.7466
4067 1430 0 7056 2 64.0805 11.562 115.92 -168.438
4070 1430 0 7062 2 81.1751 -130.312 98.8249 49.6876
4071 1430 0 7066 2 87.3036 175.672 92.6964 -4.32777
4073 1430 0 7072 2 93.9544 46.5418 86.0456 -133.458
4075 1430 0 7085 2 98.0769 -10.2704 81.9231 169.73
4078 1430 0 7096 2 85.2264 -52.3412 94.7736 127.659
4079 1430 0 7098 2 119.74 61.955 60.2605 -118.045
4080 1430 0 7099 2 74.6256 85.2824 105.374 -94.7176
4082 1430 0 7102 2 106.757 29.5427 73.2434 -150.457
4083 1430 0 7103 2 72.1338 -132.32 107.866 47.6796
4085 1430 0 7107 2 60.2817 -27.2163 119.718 152.784
4087 1430 0 7112 2 105.573 90.7606 74.4271 -89.2394
4089 1430 0 7115 2 80.3895 177.821 99.6105 -2.17857
4090 1430 0 7116 2 95.3715 50.0095 84.6285 -129.991
4094 1430 0 7121 2 102.559 93.0286 77.4411 -86.9714
4095 1430 0 7123 2 64.3134 115.825 115.687 -64.1748
4101 1430 0 7133 2 101.446 17.9871 78.5539 -162.013
4102 1430 0 7134 2 58.5091 -8.65712 121.491 171.343
4103 1430 0 7135 2 92.3109 167.747 87.6891 -12.2527
4105 1430 0 7139 2 70.9249 -90.2501 109.075 89.7499
4106 1430 0 7140 2 81.4146 121.27 98.5854 -58.7296
4108 1430 0 7143 2 108.458 106.077 71.5423 -73.9229
4111 1430 0 7148 2 101.556 -152.566 78.4437 27.4337
4112 1430 0 7150 2 76.4009 -179.023 103.599 0.97744
4115 1430 0 7154 2 68.4592 -11.1492 111.541 168.851
4117 1430 0 7156 2 90.4388 22.9109 89.5612 -157.089
4118 1430 0 7159 2 84.5207 90.205 95.4793 -89.795
4120 1430 0 7164 2 65.8238 61.2516 114.176 -118.748
4122 1430 0 7167 2 113.587 69.0516 66.4134 -110.948
4123 1430 0 7168 2 109.515 -67.4978 70.4853 112.502
4130 1430 0 7178 2 67.7022 34.7289 112.298 -145.271
4134 1430 0 7182 2 101.888 9.96043 78.112 -170.04
4139 1430 0 7198 2 75.3061 -111.4 104.694 68.5999
4141 1430 0 7200 2 107.641 -170.136 72.3586 9.86437
4144 1430 0 7206 2 76.8216 -9.08522 103.178 170.915
4145 1430 0 7208 2 74.3862 95.3784 105.614 -84.6216
4147 1430 0 7210 2 120.03 -148.821 59.9699 31.1786
4148 1430 0 7211 2 76.2691 173.555 103.731 -6.44473
4150 1430 0 7213 2 85.3387 -91.5853 94.6613 88.4147
4151 1430 0 7214 2 108.156 64.4777 71.8445 -115.522
4154 1430 0 7218 2 113.993 9.89794 66.0069 -170.102
4156 1430 0 7220 2 107.229 -112.319 72.7708 67.6807
4158 1430 0 7223 2 64.9527 -34.835 115.047 145.165
4163 1430 0 7238 2 119.118 41.3562 60.8822 -138.644
4164 1430 0 7239 2 99.4159 -100.044 80.5841 79.9563
4169 1430 0 7245 2 87.9365 -83.9074 92.0635 96.0926
4175 1430 0 7261 2 102.582 149.816 77.4177 -30.1843
4176 1430 0 7263 2 67.496 28.093 112.504 -151.907
4178 1430 0 7265 2 106.055 -79.0641 73.9454 100.936
4179 1430 0 7267 2 88.5802 108.667 91.4198 -71.3326
4182 1430 0 7274 2 96.8612 145.166 83.1388 -34.8341
4184 1430 0 7277 2 87.4385 -161.683 92.5615 18.3171
4193 1430 0 7293 2 105.576 -26.7238 74.4238 153.276
4196 1430 0 7298 2 71.9636 114.605 108.036 -65.3949
4200 1430 0 7310 2 106.484 -9.22037 73.5164 170.78
4201 1430 0 7312 2 112.668 -163.413 67.3321 16.5868
4204 1430 0 7315 2 65.3276 152.012 114.672 -27.9877
4205 1430 0 7316 2 67.5281 -138.311 112.472 41.6886
4207 1430 0 7322 2 63.163 -69.2716 116.837 110.728
4208 1430 0 7323 2 84.2966 -26.7855 95.7034 153.214
4209 1430 0 7324 2 63.6633 84.2411 116.337 -95.7589
4210 1430 0 7325 2 114.536 136.091 65.4639 -43.909
4211 1430 0 7326 2 79.9847 36.5606 100.015 -143.439
4212 1430 0 7327 2 112.431 61.8661 67.569 -118.134
4214 1430 0 7331 2 103.492 -179.627 76.5084 0.373232
4215 1430 0 7332 2 90.6542 -126.44 89.3458 53.5602
4221 1430 0 7340 2 104.333 75.6341 75.667 -104.366
4222 1430 0 7341 2 114.438 -9.55043 65.5623 170.45
4223 1430 0 7342 2 79.3025 -107.269 100.697 72.7309
4224 1430 0 7343 2 84.6762 -153.842 95.3238 26.1584
4225 1430 0 7344 2 97.4117 175.057 82.5883 -4.94285
4231 1430 0 7354 2 101.519 96.8803 78.4811 -83.1197
4240 1430 0 7375 2 99.5497 -135.248 80.4503 44.7523
4247 1430 0 7386 2 97.937 146.993 82.063 -33.0074
4248 1430 0 7387 2 97.9212 -131.723 82.0788 48.2773
4253 1430 0 7395 2 114.722 151.874 65.2783 -28.1259
4254 1430 0 7397 2 86.4582 95.7507 93.5418 -84.2493
4255 1430 0 7399 2 85.049 -87.9272 94.951 92.0728
4256 1430 0 7404 2 91.3955 -91.3817 88.6045 88.6183
4259 1430 0 7408 2 59.688 -119.536 120.312 60.464
4260 1430 0 7410 2 112.745 -97.9541 67.2545 82.0459
4261 1430 0 7411 2 95.3287 -19.6958 84.6713 160.304
4265 1430 0 7418 2 84.4376 41.6059 95.5624 -138.394
4266 1430 0 7419 2 123.892 86.4607 123.892 86.4607
4273 1430 0 7430 2 89.8349 32.4805 90.1651 -147.519
4275 1430 0 7433 2 95.7806 -104.027 84.2194 75.9731
4280 1430 0 7440 2 94.0498 -62.8381 85.9502 117.162
4281 1430 0 7441 2 111.863 38.5265 68.1372 -141.473
4282 1430 0 7443 2 77.586 -3.04747 102.414 176.953
4284 1430 0 7446 2 77.0555 -81.2085 102.945 98.7915
4286 1430 0 7449 2 77.9816 35.1779 102.018 -144.822
4287 1430 0 7450 2 93.4162 -157.843 86.5838 22.1565
4290 1430 0 7455 2 70.0849 -152.338 109.915 27.6622
4291 1430 0 7456 2 59.0656 112.182 120.934 -67.8177
4294 1430 0 7460 2 93.133 -2.10618 86.867 177.894
4303 1430 0 7472 2 95.8219 44.0785 84.1781 -135.921
4306 1430 0 7475 2 91.6879 -146.549 88.3121 33.4511
4308 1430 0 7480 2 99.4767 -0.333574 80.5233 179.666
4309 1430 0 7482 2 117.403 134.79 62.5974 -45.2103
4312 1430 0 7491 2 57.0465 -15.6009 122.954 164.399
4315 1430 0 7494 2 118.345 -34.5871 61.6545 145.413
4318 1430 0 7500 2 99.8105 -23.6699 80.1895 156.33
4320 1430 0 7502 2 60.0812 -147.122 119.919 32.8778
4323 1430 0 7510 2 98.5719 110.83 81.4281 -69.1704
4324 1430 0 7511 2 92.4836 102.857 87.5164 -77.1426
4330 1430 0 7524 2 81.7488 -120.286 98.2512 59.7135
4332 1430 0 7529 2 119.031 72.4154 60.969 -107.585
4335 1430 0 7535 2 116.408 -51.4931 63.5922 128.507
4339 1430 0 7542 2 65.0194 50.1352 114.981 -129.865
4345 1430 0 7554 2 96.2335 135.97 83.7665 -44.0297
4346 1430 0 7558 2 120.558 69.9369 59.4421 -110.063
4349 1430 0 7564 2 73.0503 -40.44 106.95 139.56
4351 1430 0 7567 2 105.404 -33.166 74.596 146.834
4356 1430 0 7581 2 118.274 7.28572 61.7264 -172.714
4357 1430 0 7585 2 98.5321 26.6367 81.4679 -153.363
4358 1430 0 7586 2 102.156 38.0842 77.8444 -141.916
4361 1430 0 7592 2 88.8283 57.337 91.1717 -122.663
4364 1430 0 7596 2 95.9148 141.197 84.0852 -38.8032
4365 1430 0 7597 2 64.7827 103.035 115.217 -76.9654
4366 1430 0 7598 2 121.938 -84.527 58.0621 95.473
4367 1430 0 7599 2 92.2534 -77.3724 87.7466 102.628
4368 1430 0 7602 2 65.5986 172.815 114.401 -7.18528
4369 1430 0 7603 2 67.9366 -9.3168 112.063 170.683
4370 1430 0 7605 2 115.338 -66.9113 64.6619 113.089
4371 1430 0 7606 2 80.255 -18.293 99.745 161.707
4373 1430 0 7611 2 64.1328 -0.686912 115.867 179.313
4375 1430 0 7614 2 115.122 -176.608 64.8783 3.39153
4376 1430 0 7615 2 97.0961 7.52293 82.9039 -172.477
4377 1430 0 7618 2 58.8015 -168.604 121.199 11.3965
4379 1430 0 7620 2 113.172 -131.918 66.8283 48.0824
4380 1430 0 7621 2 119.415 145.724 60.5849 -34.2758
4382 1430 0 7626 2 77.6871 -32.7565 102.313 147.244
4383 1430 0 7628 2 76.5415 -45.48 103.458 134.52
4389 1430 0 7636 2 71.3761 -40.6228 108.624 139.377
4392 1430 0 7640 2 118.093 -117.433 61.9073 62.5671
4394 1430 0 7642 2 62.892 -109.348 117.108 70.6516
4395 1430 0 7644 2 103.491 -20.0082 76.5088 159.992
4398 1430 0 7648 2 114.726 48.9419 65.2741 -131.058
4402 1430 0 7656 2 101.977 119.221 78.0232 -60.7791
4408 1430 0 7669 2 111.781 59.878 68.2191 -120.122
4409 1430 0 7670 2 77.9235 -57.545 102.077 122.455
4410 1430 0 7671 2 108.89 80.8728 71.1097 -99.1272
4411 1430 0 7674 2 87.3536 -91.314 92.6464 88.6859
4414 1430 0 7679 2 76.2498 112.8 103.75 -67.2005
4415 1430 0 7681 2 87.6109 59.6819 92.3891 -120.318
4417 1430 0 7684 2 95.0596 -31.1261 84.9404 148.874
4422 1430 0 7689 2 91.1305 86.472 88.8695 -93.528
4423 1430 0 7690 2 105.895 2.93994 74.1051 -177.06
4424 1430 0 7691 2 75.2732 92.6149 104.727 -87.3851
4427 1430 0 7697 2 111.671 27.107 68.3291 -152.893
4429 1430 0 7700 2 84.1816 -77.6307 95.8184 102.369
4430 1430 0 7701 2 117.004 126.23 62.9961 -53.77
4431 1430 0 7703 2 89.1158 -153.259 90.8842 26.7406
4433 1430 0 7708 2 116.262 164.748 63.7378 -15.2518
4435 1430 0 7710 2 113.338 127.795 66.6615 -52.205
4436 1430 0 7713 2 108.657 -157.583 71.3429 22.4173
4439 1430 0 7717 2 86.2214 -98.2086 93.7786 81.7914
4440 1430 0 7718 2 88.3554 56.6239 91.6446 -123.376
4441 1430 0 7719 2 108.357 -77.1153 71.6431 102.885
4446 1430 0 7725 2 101.952 106.708 78.0479 -73.2917
4450 1430 0 7739 2 56.6654 -78.3371 123.335 101.663
4451 1430 0 7740 2 72.7401 -81.2045 107.26 98.7955
4455 1430 0 7745 2 100.973 130.658 79.0265 -49.3418
4458 1430 0 7749 2 98.7909 37.6494 81.2091 -142.351
4462 1430 0 7757 2 90.1512 130.579 89.8488 -49.4214
4466 1430 0 7762 2 110.044 75.0466 69.9555 -104.953
4474 1430 0 7773 2 63.5754 -178.401 116.425 1.59926
4475 1430 0 7774 2 62.444 119.441 117.556 -60.5593
4478 1430 0 7779 2 82.6704 -26.9543 97.3296 153.046
4482 1430 0 7786 2 100.134 -52.7665 79.8658 127.234
4484 1430 0 7789 2 92.9701 82.8664 87.0299 -97.1336
4485 1430 0 7790 2 102.813 -135.255 77.1866 44.7445
4486 1430 0 7792 2 80.931 81.1992 99.069 -98.8008
4494 1430 0 7803 2 94.7691 -171.202 85.2309 8.79808
4496 1430 0 7806 2 93.947 -84.5621 86.053 95.4379
4501 1430 0 7812 2 113.127 -178.494 66.8735 1.50602
4503 1430 0 7814 2 103.283 8.22697 76.7171 -171.773
4504 1430 0 7815 2 119.952 67.5944 60.048 -112.406
4508 1430 0 7821 2 106.4 54.9882 73.6 -125.012
4511 1430 0 7831 2 106.598 -51.5412 73.4022 128.459
4512 1430 0 7832 2 99.4378 20.87 80.5622 -159.13
4514 1430 0 7836 2 96.3254 143.402 83.6746 -36.598
4515 1430 0 7837 2 61.8894 157.336 118.111 -22.6643
4516 1430 0 7838 2 95.5034 -54.8826 84.4966 125.117
4517 1430 0 7839 2 74.0919 -156.635 105.908 23.365
4518 1430 0 7842 2 86.5371 179.993 93.4629 -0.00660649
4519 1430 0 7843 2 69.3806 -157.425 110.619 22.5753
4521 1430 0 7845 2 67.8016 101.846 112.198 -78.1539
4525 1430 0 7851 2 102.948 -98.6776 77.0524 81.3224
4528 1430 0 7862 2 108.025 157.145 71.9752 -22.8552
4530 1430 0 7864 2 83.99 -13.0933 96.01 166.907
4533 1430 0 7868 2 78.3254 -30.9782 101.675 149.022
4534 1430 0 7871 2 101.036 -151.669 78.9638 28.3309
4539 1430 0 7881 2 93.0363 7.28293 86.9637 -172.717
4540 1430 0 7882 2 103.215 -90.6603 76.7849 89.3397
4541 1430 0 7884 2 95.6334 -66.7711 84.3666 113.229
4547 1430 0 7895 2 97.6004 -47.5078 82.3996 132.492
4551 1430 0 7901 2 61.5051 60.5866 118.495 -119.413
4555 1430 0 7905 2 99.1293 24.2071 80.8707 -155.793
4556 1430 0 7906 2 63.5448 138.125 116.455 -41.8753
4558 1430 0 7909 2 60.5159 22.8418 119.484 -157.158
4561 1430 0 7915 2 106.931 -163.553 73.0689 16.4473
4563 1430 0 7918 2 73.3025 -68.2217 106.698 111.778
4564 1430 0 7919 2 82.0847 2.08819 97.9153 -177.912
4568 1430 0 7924 2 102.793 15.3128 77.2065 -164.687
4570 1430 0 7928 2 94.7191 129.72 85.2809 -50.2801
4573 1430 0 7931 2 96.5755 38.9816 83.4245 -141.018
4576 1430 0 7934 2 79.4984 -69.2349 100.502 110.765
4578 1430 0 7937 2 85.0559 -34.7893 94.9441 145.211
4580 1430 0 7940 2 73.2479 115.595 106.752 -64.405
4581 1430 0 7941 2 83.6394 12.7326 96.3606 -167.267
4583 1430 0 7947 2 87.8627 -0.553766 92.1373 179.446
4585 1430 0 7950 2 120.636 76.678 59.3638 -103.322
4588 1430 0 7953 2 78.6597 -110.863 101.34 69.137
4592 1430 0 7958 2 82.439 0.779244 97.561 -179.221
4595 1430 0 7967 2 103.867 150.652 76.133 -29.3479
4597 1430 0 7970 2 90.3754 -104.766 89.6246 75.2344
4598 1430 0 7972 2 67.1022 -79.7778 112.898 100.222
4599 1430 0 7975 2 69.4643 -114.849 110.536 65.1509
4604 1430 0 7986 2 88.0301 50.4258 91.9699 -129.574
4605 1430 0 7987 2 100.908 -21.0931 79.0916 158.907
4608 1430 0 7992 2 102.745 -146.703 77.2545 33.2974
4610 1430 0 7997 2 111.155 -162.591 68.8453 17.4086
4611 1430 0 7999 2 88.0167 -95.9928 91.9833 84.0072
4615 1430 0 8004 2 116.299 -128.445 63.7012 51.5554
4617 1430 0 8007 2 79.0423 -162.931 100.958 17.069
4621 1430 0 8014 2 79.0674 -54.3062 100.933 125.694
4622 1430 0 8015 2 114.937 -5.03267 65.063 174.967
4623 1430 0 8017 2 69.1235 34.3542 110.877 -145.646
4624 1430 0 8020 2 111.982 143.816 68.0179 -36.184
4627 1430 0 8024 2 99.9604 -14.8678 80.0396 165.132
4628 1430 0 8027 2 71.242 58.0128 108.758 -121.987
4629 1430 0 8028 2 64.8536 47.794 115.146 -132.206
4633 1430 0 8034 2 61.2348 -29.2837 118.765 150.716
4635 1430 0 8037 2 116.096 44.7584 63.9041 -135.242
4636 1430 0 8040 2 76.7885 150.069 103.212 -29.9309
4638 1430 0 8045 2 118.774 -66.9604 61.2255 113.04
4639 1430 0 8047 2 107.382 176.644 72.6179 -3.35576
4640 1430 0 8048 2 120.577 176.777 59.4235 -3.22297
4641 1430 0 8049 2 93.3061 -48.4453 86.6939 131.555
4642 1430 0 8051 2 102.927 156.433 77.0727 -23.5667
4643 1430 0 8052 2 76.6401 -137.827 103.36 42.1731
4644 1430 0 8053 2 84.833 120.737 95.167 -59.2632
4648 1430 0 8063 2 100.857 99.0202 79.1435 -80.9798
4654 1430 0 8072 2 104.814 146.124 75.1862 -33.8756
4655 1430 0 8073 2 94.9401 -123.298 85.0599 56.7021
4656 1430 0 8075 2 71.8998 28.3251 108.1 -151.675
4658 1430 0 8078 2 88.6912 153.093 91.3088 -26.907
4659 1430 0 8080 2 87.8083 -149.116 92.1917 30.8845
4660 1430 0 8083 2 100.838 125.591 79.162 -54.4091
4665 1430 0 8090 2 74.1089 160.302 105.891 -19.6975
4667 1430 0 8093 2 110.967 27.4976 69.0334 -152.502
4668 1430 0 8094 2 118.852 137.045 61.1483 -42.9545
4670 1430 0 8099 2 60.5944 176.443 119.406 -3.55738
4672 1430 0 8101 2 99.5106 131.718 80.4894 -48.2823
4674 1430 0 8103 2 113.789 133.326 66.2108 -46.6744
4675 1430 0 8104 2 97.5175 65.5584 82.4825 -114.442
4676 1430 0 8106 2 118.068 101.321 61.9318 -78.6788
4678 1430 0 8111 2 93.3986 91.179 86.6014 -88.821
4681 1430 0 8114 2 106.709 -29.86 73.2906 150.14
4684 1430 0 8117 2 101.342 -43.4613 78.6579 136.539
4685 1430 0 8118 2 83.0335 -178.727 96.9665 1.27349
4686 1430 0 8120 2 94.0312 -20.5577 85.9688 159.442
4689 1430 0 8125 2 94.5353 -22.5957 85.4647 157.404
4690 1430 0 8126 2 72.4545 -48.5494 107.546 131.451
4692 1430 0 8129 2 90.0487 1.42046 89.9513 -178.58
4698 1430 0 8139 2 88.54 99.596 91.46 -80.404
4699 1430 0 8140 2 86.3605 102.281 93.6395 -77.7194
4701 1430 0 8142 2 76.061 12.7769 103.939 -167.223
4702 1430 0 8144 2 113.408 157.341 66.5922 -22.6589
4704 1430 0 8146 2 69.7057 -166.42 110.294 13.5799
4707 1430 0 8151 2 98.8336 -90.4192 81.1664 89.5808
4708 1430 0 8152 2 62.0946 169.794 117.905 -10.2057
4709 1430 0 8153 2 63.8783 -119.957 116.122 60.0429
4710 1430 0 8155 2 65.4289 72.7913 114.571 -107.209
4711 1430 0 8156 2 94.5869 -13.7738 85.4131 166.226
4712 1430 0 8159 2 113.222 -116.553 66.7783 63.4468
4714 1430 0 8161 2 91.8537 165.226 88.1463 -14.774
4715 1430 0 8162 2 68.3494 -71.1028 111.651 108.897
4716 1430 0 8163 2 93.0847 -122.311 86.9153 57.6895
4717 1430 0 8164 2 119.109 -117.755 60.8908 62.245
4719 1430 0 8168 2 67.8196 -152.435 112.18 27.5648
4720 1430 0 8169 2 93.9154 -128.848 86.0846 51.1522
4722 1430 0 8171 2 98.3301 29.7899 81.6699 -150.21
4723 1430 0 8172 2 80.584 -1.86385 99.416 178.136
4724 1430 0 8173 2 104.663 71.4511 75.3374 -108.549
4726 1430 0 8175 2 87.9197 -110.23 92.0803 69.7701
4729 1430 0 8183 2 94.1247 153.941 85.8753 -26.059
4731 1430 0 8185 2 91.3728 -41.5818 88.6272 138.418
4736 1430 0 8200 2 79.7712 -149.532 100.229 30.4683
4737 1430 0 8201 2 96.3083 60.493 83.6917 -119.507
4740 1430 0 8204 2 93.9322 132.885 86.0678 -47.1147
4745 1430 0 8213 2 101.789 55.2122 78.2107 -124.788
4747 1430 0 8216 2 88.9366 115.985 91.0634 -64.015
4749 1430 0 8221 2 106.38 -107.082 73.6199 72.9184
4750 1430 0 8222 2 110.807 33.861 69.1931 -146.139
4751 1430 0 8224 2 88.2641 48.8329 91.7359 -131.167
4752 1430 0 8225 2 87.9678 -31.6929 92.0322 148.307
4754 1430 0 8227 2 85.4183 -101.266 94.5817 78.7338
4757 1430 0 8231 2 80.2315 142.778 99.7685 -37.2222
4759 1430 0 8237 2 76.5667 2.55474 103.433 -177.445
4764 1430 0 8244 2 97.2711 -137.506 82.7289 42.4943
4765 1430 0 8247 2 90.445 -85.8816 89.555 94.1184
4767 1430 0 8251 2 87.2315 43.6681 92.7685 -136.332
4770 1430 0 8256 2 103.846 -4.34387 76.1543 175.656
4771 1430 0 8257 2 97.3928 -156.606 82.6072 23.3944
4772 1430 0 8258 2 115.642 -94.7044 64.3576 85.2956
4775 1430 0 8263 2 81.8736 139.796 98.1264 -40.2035
4777 1430 0 8265 2 106.982 -178.569 73.0184 1.43098
4779 1430 0 8268 2 117.37 141.578 62.6302 -38.4215
4780 1430 0 8274 2 89.3812 116.166 90.6188 -63.8345
4782 1430 0 8277 2 112.77 63.0372 67.2296 -116.963
4785 1430 0 8281 2 86.1342 -70.0183 93.8658 109.982
4789 1430 0 8285 2 87.8795 -102.023 92.1205 77.9765
4791 1430 0 8288 2 66.7828 47.8377 113.217 -132.162
4793 1430 0 8290 2 79.1907 -121.01 100.809 58.9898
4796 1430 0 8294 2 73.6222 -154.316 106.378 25.6842
4798 1430 0 8299 2 62.9381 -61.8234 117.062 118.177
4800 1430 0 8302 2 63.6213 157.051 116.379 -22.9488
4802 1430 0 8308 2 71.4401 -11.8897 108.56 168.11
4803 1430 0 8311 2 91.7087 91.9508 88.2913 -88.0492
4804 1430 0 8313 2 113.866 -67.1826 66.1335 112.817
4811 1430 0 8325 2 65.9535 37.6171 114.046 -142.383
4812 1430 0 8326 2 117.975 -98.8954 62.0254 81.1046
4815 1430 0 8329 2 70.0783 32.7352 109.922 -147.265
4816 1430 0 8331 2 64.962 20.3905 115.038 -159.61
4818 1430 0 8333 2 90.4228 -7.562 89.5772 172.438
4819 1430 0 8334 2 107.202 166.271 72.7984 -13.729
4820 1430 0 8335 2 94.5582 66.6385 85.4418 -113.362
4822 1430 0 8337 2 89.2829 95.6949 90.7171 -84.3051
4823 1430 0 8338 2 59.7238 86.156 120.276 -93.844
4827 1430 0 8343 2 94.935 -139.119 85.065 40.8806
4828 1430 0 8344 2 113.981 -155.526 66.0193 24.4735
4834 1430 0 8356 2 87.1409 138.951 92.8591 -41.0489
4835 1430 0 8359 2 105.906 154.252 74.094 -25.7476
4840 1430 0 8378 2 77.8136 -36.533 102.186 143.467
4842 1430 0 8385 2 117.876 -135.525 62.124 44.4752
4843 1430 0 8386 2 74.0055 -161.562 105.995 18.4385
4844 1430 0 8387 2 113.978 176.612 66.0219 -3.3878
4846 1430 0 8389 2 103.808 -118.138 76.1925 61.8616
4847 1430 0 8390 2 94.9166 -54.2643 85.0834 125.736
4848 1430 0 8392 2 85.843 -39.9131 94.157 140.087
4853 1430 0 8399 2 72.3372 172.672 107.663 -7.32827
4856 1430 0 8404 2 95.8311 -141.901 84.1689 38.0987
4857 1430 0 8405 2 103.177 -5.44389 76.8227 174.556
4861 1430 0 8410 2 62.3881 -7.78077 117.612 172.219
4863 1430 0 8413 2 67.4748 97.139 112.525 -82.861
4864 1430 0 8417 2 102.326 62.029 77.6743 -117.971
4866 1430 0 8419 2 79.1921 -105.042 100.808 74.9582
4867 1430 0 8420 2 117.069 -40.4964 62.9307 139.504
4870 1430 0 8425 2 105.149 103.755 74.8508 -76.2448
4871 1430 0 8426 2 65.7191 -12.0745 114.281 167.926
4875 1430 0 8433 2 109.703 -31.3645 70.2973 148.635
4880 1430 0 8443 2 67.8731 -104.318 112.127 75.6823
4886 1430 0 8455 2 71.4748 -77.8794 108.525 102.121
4887 1430 0 8457 2 81.0328 -7.457 98.9672 172.543
4891 1430 0 8464 2 81.395 -49.6117 98.605 130.388
4893 1430 0 8467 2 91.6918 -95.1774 88.3082 84.8226
4894 1430 0 8474 2 101.046 176.54 78.9541 -3.46022
4898 1430 0 8480 2 121.055 105.666 58.9448 -74.3341
4902 1430 0 8485 2 93.5101 104.248 86.4899 -75.7517
4903 1430 0 8486 2 74.585 -79.2678 105.415 100.732
4906 1430 0 8490 2 97.3875 -144.682 82.6125 35.3179
4910 1430 0 8494 2 73.6683 67.6929 106.332 -112.307
4913 1430 0 8497 2 99.9645 120.815 80.0355 -59.185
4914 1430 0 8498 2 68.8948 -150.017 111.105 29.9828
4916 1430 0 8501 2 60.8802 55.4805 119.12 -124.519
4918 1430 0 8504 2 89.9818 4.76189 90.0182 -175.238
4920 1430 0 8507 2 90.4105 -89.4232 89.5895 90.5768
4922 1430 0 8511 2 108.197 129.526 71.8033 -50.4735
4923 1430 0 8512 2 111.891 -134.257 68.1095 45.7428
4925 1430 0 8518 2 89.1422 -156.349 90.8578 23.6514
4928 1430 0 8521 2 67.052 -151.027 112.948 28.9735
4930 1430 0 8523 2 91.9058 -81.6912 88.0942 98.3088
4933 1430 0 8527 2 105.377 122.206 74.6228 -57.7938
4935 1430 0 8535 2 61.8426 127.929 118.157 -52.0708
4937 1430 0 8537 2 91.7742 -6.77905 88.2258 173.221
4940 1430 0 8543 2 115.969 -7.35824 64.0314 172.642
4941 1430 0 8544 2 105.793 -8.73294 74.2074 171.267
4942 1430 0 8546 2 82.1871 152.029 97.8129 -27.9709
4946 1430 0 8553 2 102.973 18.4161 77.0272 -161.584
4948 1430 0 8556 2 55.5916 -71.9523 124.408 108.048
4950 1430 0 8558 2 70.5841 -30.1583 109.416 149.842
4952 1430 0 8562 2 86.7985 -122.068 93.2015 57.932
4956 1430 0 8569 2 97.5334 130.712 82.4666 -49.2882
4958 1430 0 8573 2 92.8827 -112.549 87.1173 67.4511
4961 1430 0 8576 2 99.162 24.6374 80.838 -155.363
4967 1430 0 8585 2 110.968 -154.852 69.0318 25.1476
4969 1430 0 8587 2 78.3629 -2.47567 101.637 177.524
4971 1430 0 8591 2 97.8999 -40.4366 82.1001 139.563
4972 1430 0 8596 2 103.608 -28.8391 76.3921 151.161
4976 1430 0 8604 2 79.4073 79.6198 100.593 -100.38
4978 1430 0 8606 2 72.096 94.2641 107.904 -85.7359
4979 1430 0 8607 2 78.7723 -148.628 101.228 31.3716
4984 1430 0 8620 2 114.737 -80.177 65.2628 99.823
4987 1430 0 8628 2 88.1312 -179.733 91.8688 0.267434
4990 1430 0 8631 2 115.945 -41.7841 64.0551 138.216
4994 1430 0 8636 2 66.8859 16.4471 113.114 -163.553
4997 1430 0 8640 2 79.8889 -104.701 100.111 75.2987
4999 1430 0 8642 2 58.5261 89.7931 121.474 -90.2069
5002 1430 0 8648 2 101.277 55.551 78.7232 -124.449
5003 1430 0 8649 2 75.2297 8.61868 104.77 -171.381
5004 1430 0 8650 2 82.2592 -173.424 97.7408 6.57551
5009 1430 0 8656 2 109.208 -80.3452 70.7921 99.6548
5011 1430 0 8658 2 69.0659 119.226 110.934 -60.7739
5012 1430 0 8660 2 85.6515 -143.552 94.3485 36.4482
5014 1430 0 8663 2 107.877 -122.046 72.123 57.9535
5016 1430 0 8665 2 108.584 -72.5918 71.4157 107.408
5018 1430 0 8668 2 88.0563 78.8158 91.9437 -101.184
5020 1430 0 8670 2 85.3534 -156.639 94.6466 23.3612
5021 1430 0 8671 2 81.3685 -57.3783 98.6315 122.622
5025 1430 0 8682 2 98.8443 144.191 81.1557 -35.8086
5030 1430 0 8693 2 103.668 1.06427 76.3316 -178.936
5032 1430 0 8695 2 78.8189 -91.76 101.181 88.24
5036 1430 0 8700 2 105.989 -172.594 74.0113 7.40639
5039 1430 0 8704 2 92.8426 26.4833 87.1574 -153.517
5046 1430 0 8720 2 86.2173 -68.7893 93.7827 111.211
5049 1430 0 8723 2 93.8318 -88.8168 86.1682 91.1832
5054 1430 0 8735 2 111.869 -5.03479 68.1312 174.965
5059 1430 0 8741 2 113.205 -64.8284 66.7955 115.172
5063 1430 0 8750 2 90.3187 -175.368 89.6813 4.63228
5065 1430 0 8752 2 77.1927 48.6685 102.807 -131.332
5066 1430 0 8754 2 113.5 154.479 66.4996 -25.5211
5067 1430 0 8757 2 77.1575 57.121 102.843 -122.879
5069 1430 0 8761 2 64.3424 -95.5249 115.658 84.4751
5071 1430 0 8763 2 96.9918 -146.296 83.0082 33.7039
5074 1430 0 8767 2 69.5525 -61.2989 110.447 118.701
5075 1430 0 8769 2 85.9243 70.9939 94.0757 -109.006
5076 1430 0 8770 2 76.1099 129.881 103.89 -50.1189
